"Date","Close"
"2013-12-31","37.10"
"2013-12-30","37.32"
"2013-12-27","37.06"
"2013-12-26","37.55"
"2013-12-24","36.76"
"2013-12-23","36.88"
"2013-12-20","36.48"
"2013-12-19","35.72"
"2013-12-18","36.27"
"2013-12-17","35.85"
"2013-12-16","36.03"
"2013-12-13","35.78"
"2013-12-12","36.00"
"2013-12-11","36.84"
"2013-12-10","35.74"
"2013-12-09","36.04"
"2013-12-06","35.99"
"2013-12-05","36.29"
"2013-12-04","36.63"
"2013-12-03","37.24"
"2013-12-02","37.66"
"2013-11-29","39.02"
"2013-11-27","39.07"
"2013-11-26","38.87"
"2013-11-25","38.91"
"2013-11-22","38.44"
"2013-11-21","38.98"
"2013-11-20","39.02"
"2013-11-19","39.31"
"2013-11-18","39.64"
"2013-11-15","40.17"
"2013-11-14","40.00"
"2013-11-13","39.99"
"2013-11-12","39.82"
"2013-11-11","40.02"
"2013-11-08","39.48"
"2013-11-07","38.47"
"2013-11-06","38.76"
"2013-11-05","38.93"
"2013-11-04","39.47"
"2013-11-01","38.59"
"2013-10-31","37.88"
"2013-10-30","38.09"
"2013-10-29","38.24"
"2013-10-28","38.00"
"2013-10-25","37.88"
"2013-10-24","37.59"
"2013-10-23","36.45"
"2013-10-22","36.35"
"2013-10-21","36.50"
"2013-10-18","37.01"
"2013-10-17","36.44"
"2013-10-16","36.46"
"2013-10-15","35.89"
"2013-10-14","36.07"
"2013-10-11","35.90"
"2013-10-10","36.46"
"2013-10-09","35.70"
"2013-10-08","35.06"
"2013-10-07","35.66"
"2013-10-04","36.96"
"2013-10-03","36.70"
"2013-10-02","36.92"
"2013-10-01","36.51"
"2013-09-30","36.77"
"2013-09-27","37.07"
"2013-09-26","36.98"
"2013-09-25","36.94"
"2013-09-24","37.29"
"2013-09-23","37.43"
"2013-09-20","38.10"
"2013-09-19","38.12"
"2013-09-18","37.97"
"2013-09-17","38.12"
"2013-09-16","38.39"
"2013-09-13","38.38"
"2013-09-12","38.30"
"2013-09-11","38.20"
"2013-09-10","38.35"
"2013-09-09","42.71"
"2013-09-06","42.56"
"2013-09-05","41.96"
"2013-09-04","41.82"
"2013-09-03","41.76"
"2013-08-30","41.93"
"2013-08-29","42.49"
"2013-08-28","41.95"
"2013-08-27","41.45"
"2013-08-26","42.06"
"2013-08-23","42.80"
"2013-08-22","42.70"
"2013-08-21","42.30"
"2013-08-20","43.19"
"2013-08-19","39.92"
"2013-08-16","39.74"
"2013-08-15","40.28"
"2013-08-14","40.77"
"2013-08-13","41.77"
"2013-08-12","42.10"
"2013-08-09","41.46"
"2013-08-08","41.64"
"2013-08-07","41.27"
"2013-08-06","42.47"
"2013-08-05","43.67"
"2013-08-02","43.83"
"2013-08-01","43.79"
"2013-07-31","42.56"
"2013-07-30","42.50"
"2013-07-29","41.98"
"2013-07-26","41.95"
"2013-07-25","42.29"
"2013-07-24","42.04"
"2013-07-23","42.34"
"2013-07-22","42.76"
"2013-07-19","42.85"
"2013-07-18","42.72"
"2013-07-17","42.50"
"2013-07-16","42.63"
"2013-07-15","43.09"
"2013-07-12","42.98"
"2013-07-11","43.17"
"2013-07-10","42.34"
"2013-07-09","41.95"
"2013-07-08","41.77"
"2013-07-05","41.04"
"2013-07-03","40.37"
"2013-07-02","40.66"
"2013-07-01","40.41"
"2013-06-28","40.22"
"2013-06-27","40.34"
"2013-06-26","39.52"
"2013-06-25","39.04"
"2013-06-24","38.74"
"2013-06-21","39.54"
"2013-06-20","39.16"
"2013-06-19","39.90"
"2013-06-18","40.65"
"2013-06-17","40.79"
"2013-06-14","40.88"
"2013-06-13","41.41"
"2013-06-12","41.18"
"2013-06-11","42.04"
"2013-06-10","42.27"
"2013-06-07","42.58"
"2013-06-06","41.77"
"2013-06-05","41.57"
"2013-06-04","42.31"
"2013-06-03","41.86"
"2013-05-31","41.93"
"2013-05-30","41.87"
"2013-05-29","40.91"
"2013-05-28","41.10"
"2013-05-24","41.84"
"2013-05-23","42.30"
"2013-05-22","42.81"
"2013-05-21","43.27"
"2013-05-20","44.49"
"2013-05-17","44.54"
"2013-05-16","43.64"
"2013-05-15","44.43"
"2013-05-14","44.11"
"2013-05-13","43.75"
"2013-05-10","43.83"
"2013-05-09","43.39"
"2013-05-08","43.39"
"2013-05-07","43.66"
"2013-05-06","41.65"
"2013-05-03","41.54"
"2013-05-02","40.97"
"2013-05-01","40.90"
"2013-04-30","41.44"
"2013-04-29","41.35"
"2013-04-26","41.16"
"2013-04-25","41.04"
"2013-04-24","39.73"
"2013-04-23","39.60"
"2013-04-22","39.50"
"2013-04-19","39.46"
"2013-04-18","39.26"
"2013-04-17","39.61"
"2013-04-16","40.54"
"2013-04-15","40.06"
"2013-04-12","41.38"
"2013-04-11","41.55"
"2013-04-10","40.81"
"2013-04-09","40.47"
"2013-04-08","40.68"
"2013-04-05","39.97"
"2013-04-04","39.52"
"2013-04-03","39.06"
"2013-04-02","39.87"
"2013-04-01","38.41"
"2013-03-28","38.74"
"2013-03-27","39.14"
"2013-03-26","39.41"
"2013-03-25","39.36"
"2013-03-22","38.75"
"2013-03-21","39.52"
"2013-03-20","40.32"
"2013-03-19","39.40"
"2013-03-18","40.08"
"2013-03-15","40.65"
"2013-03-14","41.17"
"2013-03-13","41.51"
"2013-03-12","41.81"
"2013-03-11","41.50"
"2013-03-08","41.31"
"2013-03-07","40.49"
"2013-03-06","40.74"
"2013-03-05","41.71"
"2013-03-04","41.01"
"2013-03-01","40.81"
"2013-02-28","40.52"
"2013-02-27","40.18"
"2013-02-26","39.56"
"2013-02-25","39.06"
"2013-02-22","39.54"
"2013-02-21","40.26"
"2013-02-20","41.26"
"2013-02-19","41.69"
"2013-02-15","41.29"
"2013-02-14","41.43"
"2013-02-13","41.53"
"2013-02-12","42.25"
"2013-02-11","42.37"
"2013-02-08","42.58"
"2013-02-07","43.17"
"2013-02-06","43.15"
"2013-02-05","42.72"
"2013-02-04","42.57"
"2013-02-01","43.35"
"2013-01-31","42.80"
"2013-01-30","42.80"
"2013-01-29","42.93"
"2013-01-28","43.13"
"2013-01-25","43.62"
"2013-01-24","42.72"
"2013-01-23","42.50"
"2013-01-22","42.82"
"2013-01-18","43.39"
"2013-01-17","43.18"
"2013-01-16","41.90"
"2013-01-15","42.10"
"2013-01-14","42.25"
"2013-01-11","42.75"
"2013-01-10","42.64"
"2013-01-09","40.75"
"2013-01-08","41.18"
"2013-01-07","40.84"
"2013-01-04","41.39"
"2013-01-03","40.74"
"2013-01-02","40.98"
"2012-12-31","39.36"
"2012-12-28","38.22"
"2012-12-27","38.61"
"2012-12-26","38.24"
"2012-12-24","39.30"
"2012-12-21","39.43"
"2012-12-20","40.42"
"2012-12-19","40.18"
"2012-12-18","39.69"
"2012-12-17","39.58"
"2012-12-14","38.60"
"2012-12-13","38.23"
"2012-12-12","38.18"
"2012-12-11","38.65"
"2012-12-10","37.00"
"2012-12-07","37.37"
"2012-12-06","36.97"
"2012-12-05","36.35"
"2012-12-04","36.54"
"2012-12-03","37.37"
"2012-11-30","37.70"
"2012-11-29","37.82"
"2012-11-28","38.16"
"2012-11-27","37.65"
"2012-11-26","38.34"
"2012-11-23","37.86"
"2012-11-21","37.35"
"2012-11-20","36.81"
"2012-11-19","37.07"
"2012-11-16","35.05"
"2012-11-15","34.82"
"2012-11-14","36.21"
"2012-11-13","35.95"
"2012-11-12","35.38"
"2012-11-09","35.31"
